equation, soln_entropy, soln_score
60-41=19,9.13243470057554,3
70-41=29,9.476527771094371,3
80-41=39,9.441342342898889,3
90-41=49,8.11981973376829,3
60-42=18,9.549254013627984,3
70-42=28,8.98704406490003,3
80-42=38,8.809245177581737,3
90-42=48,8.850267772822853,3
60-43=17,9.496446240489524,3
70-43=27,8.773300415922224,3
80-43=37,8.803062194546511,3
90-43=47,8.794843868404753,3
60-44=16,8.291711606602991,3
70-44=26,8.905513642207763,3
80-44=36,8.871143643214545,3
90-44=46,7.935992218975548,3
60-45=15,8.79814330914265,3
70-45=25,8.77816793388784,3
80-45=35,8.740688682979874,3
90-45=45,8.051813571998814,3
60-46=14,8.284236194751145,3
70-46=24,8.883254571620297,3
80-46=34,8.846213822897909,2
90-46=44,7.9096060127404435,2
60-47=13,9.482059850392432,3
70-47=23,8.772347356975871,3
80-47=33,8.779698962476868,4
90-47=43,8.776584958546454,3
60-48=12,9.522098232490906,3
70-48=22,8.947687904702418,3
80-48=32,8.79730015228725,2
90-48=42,8.823776654386421,3
60-49=11,9.065964569460167,4
70-49=21,9.413260711641644,3
80-49=31,9.384486475311784,3
90-49=41,8.077753274113965,4
10-4+1=7,8.305063942449795,3
10-4+2=8,8.809460454859487,3
10-4+3=9,8.73361544729639,3
10-4-1=5,7.923770133021092,2
10-4-2=4,7.767854322951057,4
10-4-3=3,7.716485471017226,3
10-4-4=2,7.777568363530585,3
10-4-5=1,7.847653636036675,3
10-4-6=0,7.3229809077239265,4
20-4-7=9,8.315853105915194,2
20-4-8=8,7.701935418139353,2
20-4-9=7,8.313297965604983,3
10-4*1=6,8.45750199518102,3
10-4*2=2,8.320820493890826,3
20-4*3=8,8.942743722665996,2
20-4*4=4,7.438797906434698,3
20-4*5=0,7.877428032613699,4
30-4*6=6,8.252689971914101,2
30-4*7=2,8.903759478752544,2
40-4*8=8,7.589654123461205,2
40-4*9=4,7.317149765570776,3
10-4/1=6,8.262440034446346,4
10-4/2=8,8.701975147464736,3
10-4/4=9,8.006444985033141,3
60-50=10,7.340938016466946,3
70-50=20,7.278428586906809,3
80-50=30,7.252768403688412,3
90-50=40,7.198087759363096,3
70-51=19,9.035782299161305,2
80-51=29,9.386515544405311,3
90-51=39,8.692941438386839,3
70-52=18,9.449053480359474,3
80-52=28,8.200652740140976,3
90-52=38,9.370310853903582,3
70-53=17,8.753364876408128,2
80-53=27,9.360354227848646,3
90-53=37,8.738205923560887,2
70-54=16,9.42180302206715,3
80-54=26,9.406000157921696,3
90-54=36,9.33889084115383,2
70-55=15,7.8528558792376675,3
80-55=25,7.816783357803718,3
90-55=35,7.776737170151768,3
70-56=14,9.418669102662347,3
80-56=24,9.396081917904088,3
90-56=34,9.331521501407126,2
70-57=13,8.75511406886978,3
80-57=23,9.346508462852968,4
90-57=33,8.713023329996423,3
70-58=12,9.420941214340456,3
80-58=22,8.174894672557397,3
90-58=32,9.340964237719758,3
70-59=11,8.96735180302672,3
80-59=21,9.325314045855244,3
90-59=31,8.650197486856252,4
10-5+1=6,8.273376213991279,3
10-5+2=7,8.679172086900564,3
10-5+3=8,8.72148410432044,3
10-5+4=9,8.63983985096769,3
10-5-1=4,7.908678779172266,3
10-5-2=3,8.310636598083986,3
10-5-3=2,8.318215672630608,3
10-5-4=1,7.831472492314503,4
10-5-5=0,6.574855671253876,3
20-5-6=9,8.28033072059979,3
20-5-7=8,8.2829837460368,3
20-5-8=7,8.263117423248545,3
20-5-9=6,8.284132752472786,3
10-5*1=5,7.6640288905812,3
10-5*2=0,7.760291070231275,3
20-5*3=5,8.181169956495564,3
20-5*4=0,7.858760909678781,3
30-5*5=5,7.2077079314495425,3
30-5*6=0,7.80782695856685,3
40-5*7=5,8.125456675850614,3
40-5*8=0,7.813445111116466,3
50-5*9=5,7.117741192089098,2
10-5/1=5,7.470409340401376,4
10-5/5=9,7.87594094761814,3
70-60=10,7.320089603372434,3
80-60=20,7.294332675195157,3
90-60=30,7.227760737496527,3
80-61=19,9.015951646544629,3
90-61=29,8.694293248290844,3
80-62=18,8.787570780568709,2
90-62=28,8.866446887304564,3
80-63=17,9.405253761955484,3
90-63=27,9.347546816287222,2
80-64=16,8.83028139499464,3
90-64=26,8.759085924353542,4
80-65=15,8.734041318036997,3
90-65=25,8.672317987179856,3
80-66=14,8.840166284394952,2
90-66=24,8.77061163408444,3
80-67=13,9.390105109631191,3
90-67=23,9.326590139470582,3
80-68=12,8.778953367849068,2
90-68=22,8.82577823869619,3
80-69=11,8.95134482737411,3
90-69=21,8.642185698148321,3
10-6+1=5,8.241183572575776,3
10-6+2=6,8.092448034282066,3
10-6+3=7,8.687347577062912,3
10-6+4=8,8.750462002141802,3
10-6+5=9,8.619213639571864,3
10-6-1=3,7.89618388736028,3
10-6-2=2,7.7697959042862115,3
10-6-3=1,7.840286548192573,3
10-6-4=0,7.281605422285584,4
20-6-5=9,8.25751741472084,3
20-6-6=8,7.6885460487198,3
20-6-7=7,7.581557201034267,3
20-6-8=6,7.657208645060817,3
20-6-9=5,8.24765329750607,3
10-6*1=4,8.410620369760158,3
20-6*2=8,8.350543762121285,3
20-6*3=2,8.330032478923913,2
30-6*4=6,8.209358646260752,3
30-6*5=0,7.781564540701208,3
40-6*6=4,7.598147973149543,3
50-6*7=8,8.753672424320907,3
50-6*8=2,8.80999459476419,2
60-6*9=6,7.179512580384596,2
10-6/1=4,8.213368077642983,4
10-6/2=7,8.598769855770424,3
10-6/3=8,8.628669298033945,3
10-6/6=9,7.897954624885702,2
80-70=10,7.242559407894642,3
90-70=20,7.196496961093844,3
90-71=19,8.207625511599097,3
90-72=18,9.32161780589458,2
90-73=17,8.653588428943168,3
90-74=16,9.352218486262233,4
90-75=15,8.631038413984621,3
90-76=14,9.346498298146477,2
90-77=13,8.654637774469283,3
90-78=12,9.298540576512762,3
90-79=11,8.154639713405327,3
10-7+1=4,8.235938599645754,3
10-7+2=5,8.624772043558291,3
10-7+3=6,8.670926911195858,3
10-7+4=7,7.947000565114226,3
10-7+5=8,8.606703318794969,3
10-7+6=9,8.590005007051492,3
10-7-1=2,7.835835228494497,3
10-7-2=1,7.775575322293768,3
10-7-3=0,7.2031389670847625,3
20-7-4=9,8.244019078704056,3
20-7-5=8,8.236947617455973,4
20-7-6=7,7.547793044765296,3
20-7-7=6,7.588563669641636,3
20-7-8=5,8.215129643194611,4
20-7-9=4,8.239816061669316,3
10-7*1=3,8.312299941041017,4
20-7*2=6,8.316648859119677,3
30-7*3=9,8.129349720382216,2
30-7*4=2,8.835314930922092,3
40-7*5=5,8.079762670869966,3
50-7*6=8,8.723280080943786,3
50-7*7=1,8.017318232341717,3
60-7*8=4,8.78316853929936,2
70-7*9=7,6.994345598826799,3
10-7/1=3,8.117904179201213,4
10-7/7=9,7.76442467145162,3
90-80=10,7.165014318806612,3
10-8+1=3,8.200279055826496,3
10-8+2=4,8.686943756018042,3
10-8+3=5,8.611100204985373,3
10-8+4=6,8.672969589247627,3
10-8+5=7,8.549989604027438,3
10-8+6=8,7.958807485179945,3
10-8+7=9,8.499196469536463,3
10-8-1=1,6.910921162064002,3
10-8-2=0,7.205397354187763,3
20-8-3=9,8.214428130620297,3
20-8-4=8,7.606444009629689,3
20-8-5=7,8.187140348731356,3
20-8-6=6,7.602574885914357,3
20-8-7=5,8.184444080837888,4
20-8-8=4,7.610735092931725,3
20-8-9=3,8.18437682194619,3
10-8*1=2,8.296944308235148,3
20-8*2=4,8.310825394385821,3
30-8*3=6,8.177162605151509,3
40-8*4=8,7.509794223019953,3
40-8*5=0,7.720257276241137,3
50-8*6=2,8.74317821183846,3
60-8*7=4,8.745284538101632,3
70-8*8=6,8.050993007506051,3
80-8*9=8,7.009785964477844,3
10-8/1=2,8.122437455478572,3
10-8/2=6,8.566336000124034,3
10-8/4=8,7.858796658416439,3
10-8/8=9,7.744023826213758,3
10-9+1=2,8.116339108697643,3
10-9+2=3,8.564091875324415,3
10-9+3=4,8.5974313111289,3
10-9+4=5,8.519626333013637,3
10-9+5=6,8.53123804819809,3
10-9+6=7,8.528172988371388,3
10-9+7=8,8.498203326252277,3
10-9+8=9,7.770653695166613,3
10-9-1=0,6.6674388678399215,4
20-9-2=9,6.926707712376127,3
20-9-3=8,8.201189276123126,3
20-9-4=7,8.182265212020758,4
20-9-5=6,8.17366638749032,4
20-9-6=5,8.15886818527417,4
20-9-7=4,8.182934078285975,3
20-9-8=3,8.157326865272251,3
20-9-9=2,6.89470969368949,3
10-9*1=1,7.306488822270377,3
20-9*2=2,7.29801844277923,3
30-9*3=3,7.133443983082821,3
40-9*4=4,7.204719279420104,3
50-9*5=5,7.02175455199597,3
60-9*6=6,7.092065836215632,3
70-9*7=7,6.930571366634787,3
80-9*8=8,6.9811972274220535,3
90-9*9=9,5.894818168327179,4
10-9/1=1,7.119859173522161,4
10-9/3=7,8.437842640158902,3
10-9/9=9,6.705308629201183,3
10*1-1=9,7.513857294816499,3
10*1-2=8,8.444530447079561,3
10*1-3=7,8.40583236767963,3
10*1-4=6,8.469193471537604,3
10*1-5=5,7.700202120463994,3
10*1-6=4,8.463130636669073,3
10*1-7=3,8.39696693510469,4
10*1-8=2,8.426622244956974,3
10*1-9=1,7.449921953594623,3
10*1/2=5,8.127241473262837,3
20*1/4=5,8.575935715199046,3
10*1/5=2,8.13041295314927,2
20*1/5=4,8.582098682751866,3
30*1/5=6,8.5671847503975,3
40*1/5=8,8.565005002195523,2
30*1/6=5,8.558300170783442,3
40*1/8=5,8.547892439089418,3
50*2=100,6.288286602541531,3
60*2=120,6.968644637135513,3
70*2=140,7.471560487055025,3
80*2=160,7.45981373143997,3
90*2=180,7.384797539831645,3
10*2/4=5,8.605957942569042,3
10*2/5=4,8.612112851135702,3
20*2/5=8,8.104082338552516,2
20*2/8=5,8.088513333337447,3
40*3=120,7.505841127017995,3
50*3=150,6.762124925967252,3
60*3=180,7.427203522467677,3
70*3=210,7.594441114269003,3
80*3=240,7.514051240208505,3
90*3=270,7.443309628291344,2
10*3/5=6,8.587915050603565,3
10*3/6=5,8.580873964753005,4
30*4=120,7.501831171592908,3
40*4=160,6.837038110198968,3
50*4=200,6.335233644483979,3
60*4=240,6.908694324137136,3
70*4=280,7.458320819396084,3
80*4=320,7.547202490367216,3
90*4=360,7.449671329810572,3
10*4/5=8,8.578400553368628,3
10*4/8=5,8.563877748641694,4
20*5=100,6.265920387685653,3
30*5=150,6.758126936710898,3
40*5=200,6.32111344553653,3
50*5=250,5.804688232062677,3
60*5=300,6.269921452184657,3
70*5=350,6.739096933984884,3
80*5=400,6.261200486623847,3
90*5=450,6.712472813659051,3
20*6=120,6.918512102779742,3
30*6=180,7.390396290710203,3
40*6=240,6.866554626029338,3
50*6=300,6.243555483822078,3
60*6=360,5.801902399185434,3
70*6=420,7.4880177934746674,3
80*6=480,6.714584926641449,3
90*6=540,7.364184422298202,3
20*7=140,7.393260601955529,3
30*7=210,7.523768294446156,2
40*7=280,7.390005990304252,3
50*7=350,6.682654644247922,3
60*7=420,7.457089093960276,3
70*7=490,6.603073958104371,3
80*7=560,7.294161082001429,3
90*7=630,7.337199692672968,3
20*8=160,7.36503545149559,3
30*8=240,7.419495236606748,3
40*8=320,7.455006995032523,3
50*8=400,6.1786423514384605,3
60*8=480,6.677637867805894,3
70*8=560,7.268322434936529,3
80*8=640,6.696824163872662,3
90*8=720,7.345077013937779,3
20*9=180,7.237632581672812,3
30*9=270,7.298464134241489,3
40*9=360,7.309201118606556,2
50*9=450,6.596140520283181,3
60*9=540,7.270424271341853,3
70*9=630,7.270497122733747,4
80*9=720,7.304623257271999,4
90*9=810,6.678494552333413,2
10/1-1=9,7.184768606852037,4
10/1-2=8,8.1171052911118,4
10/1-3=7,8.071115914760037,4
10/1-4=6,8.130330194762408,4
10/1-5=5,7.364269789699921,4
10/1-6=4,8.118629945843853,4
10/1-7=3,8.051231783505068,4
10/1-8=2,8.079706827431961,4
10/1-9=1,7.09917432479803,4
10/1/2=5,7.492185738269208,3
20/1/4=5,7.90365282172175,3
10/1/5=2,7.4781497027903026,3
20/1/5=4,7.903922172016847,3
30/1/5=6,7.871328483797481,3
40/1/5=8,7.868627304244708,3
30/1/6=5,7.859610199794014,3
40/1/8=5,7.841146517485147,3
10/2+1=6,8.189762729334527,3
10/2+2=7,8.024768913691327,3
10/2+3=8,8.602576810670367,3
10/2+4=9,8.552619183463078,3
10/2-1=4,8.158841941201988,3
20/2-1=9,7.928023625415401,3
10/2-2=3,7.98484483871515,3
20/2-2=8,7.148350629436925,3
10/2-3=2,7.968874105565718,3
20/2-3=7,8.000560077162655,3
10/2-4=1,8.086099947534114,3
20/2-4=6,8.050580538541382,3
10/2-5=0,7.468554622767633,3
20/2-5=5,7.287608121141232,3
20/2-6=4,8.039043623357845,3
30/2-6=9,8.519219383016086,3
20/2-7=3,7.977184010823358,3
30/2-7=8,8.533043906915866,2
20/2-8=2,7.070775273909884,3
30/2-8=7,8.510394778119142,3
20/2-9=1,7.874758204743706,4
30/2-9=6,8.526025567039985,3
10/2*1=5,8.096418662374695,3
10/2/1=5,7.522369425802156,3
20/2/2=5,6.467392916051752,3
30/2/3=5,7.275012478669876,3
40/2/4=5,7.28923763789502,3
10/2/5=1,7.440797325265651,3
20/2/5=2,6.4098751731101045,3
30/2/5=3,7.222002476676226,3
40/2/5=4,7.263219756683196,3
50/2/5=5,6.200479065729939,3
60/2/5=6,7.171578264587938,3
70/2/5=7,7.078846168217188,3
80/2/5=8,7.131263421694947,3
90/2/5=9,7.075302348220685,3
60/2/6=5,7.190554374931542,3
70/2/7=5,7.111039694352272,3
80/2/8=5,7.141517962666828,3
90/2/9=5,7.0951324914660665,3
30/3-1=9,7.832658917894422,3
30/3-2=8,7.922877920341317,2
30/3-3=7,6.916751662044726,2
30/3-4=6,7.904207205396967,2
30/3-5=5,7.149561353950639,3
30/3-6=4,7.896210747122242,3
30/3-7=3,6.857916424218422,3
30/3-8=2,7.8852610369660034,2
30/3-9=1,7.778420146735807,3
30/3/2=5,7.232483799837653,3
60/3/4=5,7.8222199338139164,3
30/3/5=2,7.216998556817248,2
60/3/5=4,7.820201998461551,3
90/3/5=6,7.779773498952212,3
90/3/6=5,7.763100719856929,3
20/4+1=6,8.591290584096162,3
20/4+2=7,8.05087041994359,3
20/4+3=8,8.606014642113381,3
20/4+4=9,7.95163972726746,3
20/4-1=4,7.91771661234082,3
40/4-1=9,7.867219676735976,3
20/4-2=3,8.024640958713936,3
40/4-2=8,7.956978398145508,2
20/4-3=2,8.007446648434156,3
40/4-3=7,7.869332875615937,2
20/4-4=1,7.902095182944596,3
40/4-4=6,7.012533392443145,2
20/4-5=0,7.499898432495488,3
40/4-5=5,7.16339611774569,3
40/4-6=4,6.959985789804312,3
60/4-6=9,7.812442352380919,3
40/4-7=3,7.849266788014863,3
60/4-7=8,8.471388043897383,3
40/4-8=2,7.917873616439413,2
60/4-8=7,8.449335034911295,3
40/4-9=1,7.80907598972036,3
60/4-9=6,7.779854771616618,3
20/4*1=5,8.500067200079547,3
10/4*2=5,8.524964656009121,3
20/4/1=5,7.8987333978405,3
40/4/2=5,7.250861040149831,3
60/4/3=5,7.821481823245692,3
80/4/4=5,7.181449103748776,3
20/4/5=1,7.840922686655552,4
40/4/5=2,7.235266999101126,2
60/4/5=3,7.796299008381647,3
80/4/5=4,7.1586877277595535,3
10/5+1=3,8.084416432978603,3
20/5+1=5,7.805051218962338,3
30/5+1=7,8.477972460375172,3
40/5+1=9,8.430008438989294,3
10/5+2=4,8.551121349598217,4
20/5+2=6,8.012688765509871,3
30/5+2=8,8.519283687903338,3
10/5+3=5,7.817722969923363,3
20/5+3=7,8.498072038442317,3
30/5+3=9,7.854537403425156,3
10/5+4=6,8.5047895034697,3
20/5+4=8,8.539228696228054,3
10/5+5=7,7.792131780179443,3
20/5+5=9,7.814703677838378,3
10/5+6=8,8.49249239216691,3
10/5+7=9,8.39675131286247,3
10/5-1=1,7.140514461167671,3
20/5-1=3,8.459590973102815,4
30/5-1=5,7.772688826781197,3
40/5-1=7,8.448714711514167,3
50/5-1=9,7.734323352293632,3
10/5-2=0,7.4238353047309955,3
20/5-2=2,7.0509825167826,3
30/5-2=4,8.518426669432081,3
40/5-2=6,8.518395640437491,3
50/5-2=8,7.804001023898553,3
20/5-3=1,8.439827726494501,3
30/5-3=3,6.885854589712783,3
40/5-3=5,7.785496610582108,3
50/5-3=7,7.747594248602264,3
60/5-3=9,8.415352808072813,3
20/5-4=0,7.478796588514871,3
30/5-4=2,8.507199677161678,3
40/5-4=4,6.941155140222382,2
50/5-4=6,7.78385695724157,3
60/5-4=8,8.460786100763663,3
30/5-5=1,7.764405183115826,3
40/5-5=3,7.797813913958569,3
50/5-5=5,5.753680981939161,3
60/5-5=7,7.725441120487159,3
70/5-5=9,7.690386122420668,2
30/5-6=0,7.421048633493097,3
40/5-6=2,8.493177128233972,2
50/5-6=4,7.775255901326241,3
60/5-6=6,6.82038162221988,3
70/5-6=8,8.37986599585915,3
40/5-7=1,8.401895397616624,3
50/5-7=3,7.726380191328001,3
60/5-7=5,7.695426438835976,4
70/5-7=7,6.681422046977258,3
80/5-7=9,8.303238432284687,3
40/5-8=0,7.415570355455061,2
50/5-8=2,7.766346548261882,4
60/5-8=4,8.43933526033963,3
70/5-8=6,8.373755733379626,2
80/5-8=8,6.737044316379299,3
50/5-9=1,7.677866992846464,3
60/5-9=3,8.382102522833355,2
70/5-9=5,7.645681990623622,3
80/5-9=7,8.2970287864453,3
90/5-9=9,6.634932769487864,3
10/5*1=2,8.065524409457812,3
20/5*1=4,8.494239156235174,3
30/5*1=6,8.482577491980518,3
40/5*1=8,8.479013405781318,3
10/5*2=4,8.523298155969986,3
20/5*2=8,8.024262708227742,3
10/5*3=6,8.507440792196729,3
10/5*4=8,8.505407395272584,3
10/5/1=2,7.474975394320928,3
20/5/1=4,7.884701598223239,4
30/5/1=6,7.852151404160226,4
40/5/1=8,7.848234325374083,3
10/5/2=1,7.406242615897433,3
20/5/2=2,6.40290435098356,3
30/5/2=3,7.1816523821811895,3
40/5/2=4,7.228144482524917,2
50/5/2=5,6.137991929328161,3
60/5/2=6,7.140508011124944,3
70/5/2=7,7.041619479811272,3
80/5/2=8,7.096421704144213,3
90/5/2=9,7.039435720458518,3
30/5/3=2,7.216299835119275,2
60/5/3=4,7.804072046372684,3
90/5/3=6,7.762892788865854,3
20/5/4=1,7.82594006747629,4
40/5/4=2,7.238727670741802,3
60/5/4=3,7.780955632481108,4
80/5/4=4,7.159159057034502,3
50/5/5=2,6.174224439359223,4
30/5/6=1,7.777920421602532,3
60/5/6=2,7.137382877860563,3
90/5/6=3,7.719796529889975,3
70/5/7=2,7.053257161480181,2
40/5/8=1,7.759794333453769,3
80/5/8=2,7.085675491304128,3
90/5/9=2,7.039510570178626,5
30/6+1=6,7.849530089596224,3
30/6+2=7,8.492362808800513,3
30/6+3=8,7.898759382263933,3
30/6+4=9,8.461096130130684,4
30/6-1=4,8.497457184222728,2
60/6-1=9,7.760044871357128,3
30/6-2=3,7.849282771938163,3
60/6-2=8,7.8368620575429,2
30/6-3=2,7.881257358108843,3
60/6-3=7,7.754541835956486,3
30/6-4=1,8.447033264691733,3
60/6-4=6,6.835976138212585,3
30/6-5=0,7.399798752806607,3
60/6-5=5,7.04031041840282,3
60/6-6=4,6.867053939520621,3
90/6-6=9,6.96836396006708,3
60/6-7=3,7.731156058258962,3
90/6-7=8,8.334855873964791,3
60/6-8=2,7.794007179985414,2
90/6-8=7,8.311938952813545,3
60/6-9=1,7.701833309258382,3
90/6-9=6,6.983518273959128,3
30/6*1=5,8.454457719757283,3
10/6*3=5,8.47884188722204,3
30/6/1=5,7.821277374862725,3
60/6/2=5,7.125195480988645,3
90/6/3=5,7.723744073997879,3
30/6/5=1,7.755896166353404,4
60/6/5=2,7.102763639293068,3
90/6/5=3,7.696969266413345,4
70/7-1=9,7.618293250212723,3
70/7-2=8,7.720483132209785,3
70/7-3=7,6.668094925062419,3
70/7-4=6,7.694851746713494,3
70/7-5=5,6.928550521037667,3
70/7-6=4,7.677757249810112,3
70/7-7=3,6.686484846460574,3
70/7-8=2,7.680256915394851,3
70/7-9=1,7.564816790489659,3
70/7/2=5,7.017129267784876,3
70/7/5=2,6.99781332177597,3
40/8+1=6,8.4599362127459,3
40/8+2=7,8.447692222808218,3
40/8+3=8,7.754797917150831,3
40/8+4=9,7.777928420627679,3
40/8-1=4,7.795213864949408,3
80/8-1=9,7.592011683976178,3
40/8-2=3,8.43996109040236,2
80/8-2=8,6.742211752468719,4
40/8-3=2,8.443388320396114,2
80/8-3=7,7.637763569188701,3
40/8-4=1,7.776698584789929,3
80/8-4=6,7.693712427710512,3
40/8-5=0,7.335498442644604,3
80/8-5=5,6.926608216186757,3
80/8-6=4,7.682678854960752,4
80/8-7=3,7.609058168342508,3
80/8-8=2,6.742848465034882,3
80/8-9=1,7.537049342765546,3
40/8*1=5,8.373703545143035,3
20/8*2=5,7.92228436228798,3
10/8*4=5,8.396419181827182,3
40/8/1=5,7.746412785346827,4
80/8/2=5,7.029239569267926,3
40/8/5=1,7.683873140873383,3
80/8/5=2,7.005096057513745,3
90/9-1=9,6.546144897025139,3
90/9-2=8,7.612688379509693,3
90/9-3=7,7.557030846858803,4
90/9-4=6,7.610582539353976,3
90/9-5=5,6.838707872323944,3
90/9-6=4,7.596555093834056,3
90/9-7=3,7.52927851824555,4
90/9-8=2,7.569420861425147,3
90/9-9=1,6.537398360186173,3
90/9/2=5,6.957939877939854,3
90/9/5=2,6.939773029441559,4
110/22=5,7.733091411657334,3
110/2=55,7.789321677365159,3
210/30=7,7.673771363368548,3
210/35=6,8.607086818777026,3
210/3=70,7.846204404641009,4
210/42=5,8.111113663931654,4
110/5=22,7.923170805095041,3
210/5=42,8.268205941554582,3
110/55=2,7.596294427132866,3
310/5=62,8.768785356160109,2
410/5=82,8.775782623910741,2
310/62=5,8.601790601868466,3
210/6=35,8.78767561870407,3
510/6=85,8.03371372997013,3
210/70=3,7.660252936783295,4
210/7=30,7.844330480175118,3
410/82=5,8.603647365820967,2
510/85=6,7.905519759943682,3
810/90=9,6.821649640451453,3
810/9=90,6.991354721721446,3
111/3=37,7.32888268675574,3
111/37=3,7.0615886478546726,3
511/73=7,7.769115325357421,3
511/7=73,7.959501167448505,3
711/79=9,6.972649887197474,3
711/9=79,7.191148917984982,3
112/14=8,7.79927582368326,3
112/16=7,7.719469338408293,3
112/2=56,8.248492794008735,3
112/28=4,8.051139528291214,4
312/39=8,8.240309067231822,3
112/4=28,8.313216603287575,3
212/4=53,8.563017753694881,3
312/4=78,9.058408452404624,3
312/52=6,8.393995962490019,2
212/53=4,8.396431168939188,3
112/56=2,8.001896383254397,3
512/64=8,8.887047939886552,2
312/6=52,8.545901164616447,3
612/68=9,8.19172246714144,2
112/7=16,7.990683923589992,3
312/78=4,8.856357294029102,3
112/8=14,8.017387755170244,3
312/8=39,8.41440910501412,3
512/8=64,9.048546284466829,3
712/8=89,8.293649348187099,3
712/89=8,8.104104203704136,3
612/9=68,8.419419240177147,3
213/3=71,8.064528872793526,3
513/57=9,8.17979386103333,3
413/59=7,8.799080449062721,2
213/71=3,7.922593219534959,4
413/7=59,9.010070935663537,3
513/9=57,8.386524137213502,3
114/19=6,7.7449425257524735,3
114/2=57,8.764991556324476,3
114/3=38,8.205221009504521,3
114/38=3,7.931255494826111,3
414/46=9,7.418360313135515,3
114/57=2,8.545442932667738,3
114/6=19,7.994767101363485,2
414/6=69,7.846677371017925,2
414/69=6,7.631345027237475,2
414/9=46,7.630898985469485,3
115/23=5,7.936320256056693,3
315/35=9,7.641430102638194,3
215/43=5,8.284741343274852,3
315/45=7,8.24794908989072,3
115/5=23,8.158452755455087,3
215/5=43,8.485482899526804,4
315/5=63,7.809696311347658,3
415/5=83,8.425748904592002,2
315/63=5,7.65130402223571,3
315/7=45,8.423407887918296,3
415/83=5,8.246793905759315,2
315/9=35,7.819455700612438,3
216/24=9,8.39949914747421,3
116/2=58,8.806873175797497,3
